model,preset,q_idx,q_label,q_text,cand_idx,cand_label,rank,score,sim,z,jacc,lenpen,bm25,mnn,is_rel
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,45,aa03c0034762,evaluate quality of materials or products,2052,d66636b253cb,1,1.031093406677246,0.6242812871932983,4.587512016296387,0.25,0.2857142984867096,0.8841564059257507,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,45,aa03c0034762,evaluate quality of materials or products,4862,b54736456520,2,0.8966344475746155,0.511670708656311,3.5834383964538574,0.2000000029802322,0.4285714328289032,0.7934001684188843,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,45,aa03c0034762,evaluate quality of materials or products,4507,4308d262ba90,3,0.7669110178947449,0.4042245745658874,2.6254124641418457,0.125,0.8571428656578064,0.6348097324371338,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,45,aa03c0034762,evaluate quality of materials or products,5134,29c1e14899e6,4,0.9312679052352906,0.5984928011894226,4.357573509216309,0.1666666716337204,0.5714285969734192,0.6349242925643921,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,45,aa03c0034762,evaluate quality of materials or products,2300,754666b07e71,5,0.706133234500885,0.4386440515518188,2.9323081970214844,0.0909090936183929,0.5,0.4892558753490448,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,45,aa03c0034762,evaluate quality of materials or products,4346,dc00b108ce90,6,0.6508235335350037,0.3500193357467651,2.1421003341674805,0.125,1.0,0.5523004531860352,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,45,aa03c0034762,evaluate quality of materials or products,989,4ec4f7a20f54,7,0.8531823635101319,0.5150923728942871,3.613947153091431,0.1666666716337204,0.7142857313156128,0.5973789691925049,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,45,aa03c0034762,evaluate quality of materials or products,2067,9c7403fc6e17,8,0.7447344541549683,0.3465450406074524,2.111122369766236,0.1666666716337204,0.5714285969734192,0.7858299016952515,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,45,aa03c0034762,evaluate quality of materials or products,5211,4da88cffef86,10,0.9958086490631104,0.6360718607902527,4.692640781402588,0.2000000029802322,0.4285714328289032,0.7390948534011841,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",1512,f1624e5afb6a,1,1.0478538155555726,0.6182683110237122,3.733267545700073,0.1666666716337204,0.4285714328289032,0.9551669359207152,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",2076,c700557020c0,2,0.9540252566337586,0.5912444591522217,3.515157461166382,0.1666666716337204,0.4285714328289032,0.7604358196258545,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",3331,bd1098fcfc05,3,0.7939990758895874,0.3771418929100036,1.787131428718567,0.1428571492433548,0.5714285969734192,1.0,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",3586,f77f2bcecc27,4,0.7610722064971924,0.4577632546424866,2.437828063964844,0.0909090936183929,0.875,0.4871867597103119,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",5116,5e23199fa43a,5,0.7672437906265259,0.394632339477539,1.9282971620559688,0.1666666716337204,0.4285714328289032,0.7604358196258545,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",1004,195dba959310,6,0.7607253670692444,0.3877708315849304,1.8729177713394165,0.1666666716337204,0.4285714328289032,0.7604358196258545,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",3789,dfd0d2f0646d,7,0.8578752160072327,0.4900338053703308,2.698284149169922,0.1666666716337204,0.4285714328289032,0.7604358196258545,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",2382,2c9191489a0d,8,0.786896574497223,0.4897463321685791,2.695964097976685,0.1538461595773697,0.4666666686534881,0.5548617839813232,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",3145,d0f99128a886,9,0.8861470699310303,0.519793689250946,2.938476800918579,0.1666666716337204,0.4285714328289032,0.7604358196258545,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,46,f64f2eefbcb7,"develop operating strategies, plans, or procedures",1843,6f8a7ea166e8,10,0.7575916528701783,0.3844722211360931,1.846294641494751,0.1666666716337204,0.4285714328289032,0.7604358196258545,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,3754,db1ed3b76ab7,1,1.1015952110290528,0.7595212459564209,4.998269081115723,0.1666666716337204,0.4285714328289032,0.7253129482269287,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,2153,5075140835d0,2,0.8504273176193238,0.495300829410553,2.911415338516236,0.2000000029802322,0.2857142984867096,0.7466288208961487,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,5042,8052accd515a,3,0.930776047706604,0.5841888189315796,3.613466262817383,0.1666666716337204,0.4285714328289032,0.7131603360176086,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,3523,26e860c1f814,4,0.7568578004837037,0.389953076839447,2.079362392425537,0.1428571492433548,0.7142857313156128,0.6754354238510132,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,3310,1b5b70c37d4d,5,0.7982464909553528,0.3390062749385834,1.6769765615463257,0.1666666716337204,0.4285714328289032,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,1405,06c62fc8558d,6,0.7807571768760682,0.4341165721416473,2.4281725883483887,0.1111111119389534,0.8571428656578064,0.6011713147163391,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,2528,9fb8b881e40a,7,0.8574918389320374,0.5472878217697144,3.322016477584839,0.125,0.7142857313156128,0.5461136698722839,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,4793,ecfb3bfe17da,8,0.9080528497695924,0.6354998350143433,4.018728733062744,0.1111111119389534,0.8571428656578064,0.4182614982128143,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,1572,4d6e545411ff,9,1.0512894868850708,0.7065678834915161,4.580035209655762,0.1666666716337204,0.4285714328289032,0.7253129482269287,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,47,8f3ed6033a9e,implement organizational process or policy changes,1575,992d0aad8b43,10,0.997393536567688,0.6498352289199829,4.131951808929443,0.1666666716337204,0.4285714328289032,0.7253129482269287,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,1572,4d6e545411ff,1,1.156685757637024,0.7678076028823853,4.589383602142334,0.2000000029802322,0.5,0.8207674622535706,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,1629,a9ac5a6cc3cb,2,0.9470707654953004,0.4881446361541748,2.436570644378662,0.25,0.3333333432674408,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,3592,fd4ea4fecf63,3,0.8625835657119751,0.4590383470058441,2.212514162063598,0.1666666716337204,0.6666666865348816,0.7899919152259827,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,3586,f77f2bcecc27,4,0.8205622911453248,0.5249981880187988,2.7202649116516118,0.1000000014901161,0.75,0.5051829814910889,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,3411,170ec06a71d8,5,1.047317671775818,0.6526831388473511,3.7031688690185542,0.2000000029802322,0.5,0.8207674622535706,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,4100,9acc1e5cd5a6,6,1.0612379789352415,0.667336106300354,3.81596565246582,0.2000000029802322,0.5,0.8207674622535706,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,4812,4d0c89eb2e4c,7,0.982886838912964,0.5848612785339355,3.181084156036377,0.2000000029802322,0.5,0.8207674622535706,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,4101,dbf801cd7195,8,1.1178104162216187,0.7268861532211304,4.274374961853027,0.2000000029802322,0.5,0.8207674622535706,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,1781,a0da849a00fa,9,1.0811435461044312,0.6882893443107605,3.9772613048553462,0.2000000029802322,0.5,0.8207674622535706,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,48,23ca56c5d573,develop organizational methods or procedures,3610,084d36cdf1fc,10,0.7757667779922486,0.3941339254379272,1.7128872871398926,0.1666666716337204,0.6666666865348816,0.7181130647659302,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,78,cefdec315735,1,1.1072500228881836,0.7512041926383972,4.888015270233154,0.1428571492433548,0.5,0.7572419047355652,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,3586,f77f2bcecc27,2,0.8160171508789062,0.3496477305889129,1.5461623668670654,0.2000000029802322,1.0,0.9824336767196656,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,4282,b462239f8295,3,0.7069165706634521,0.270438551902771,0.8869639039039612,0.125,0.75,1.0,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,75,eccdaab2ae71,4,1.052983808517456,0.681428074836731,4.307320594787598,0.1428571492433548,0.5,0.7915876507759094,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,4346,dc00b108ce90,5,0.8711756944656373,0.51971435546875,2.9614992141723637,0.1111111119389534,0.875,0.6220710277557373,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,4957,25aa304c3c46,6,0.7392577409744263,0.3167376518249511,1.272276520729065,0.1428571492433548,0.5,0.8851014971733093,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,2661,a40ee5969123,7,0.9114691495895386,0.5664246678352356,3.350234031677246,0.1428571492433548,0.625,0.6636980175971985,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,2515,d7bcb433bafc,8,0.7999325275421143,0.3900851011276245,1.8826922178268437,0.1666666716337204,0.375,0.881480872631073,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,2337,421e3510a425,9,0.7080817699432373,0.3664718866348266,1.6861772537231443,0.1111111119389534,0.75,0.607746422290802,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,49,824d3015533f,develop specifications for new products or processes,2795,0270e82e5a44,10,0.9398364305496216,0.5373523831367493,3.1082873344421387,0.1666666716337204,0.375,0.881480872631073,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,1675,8335d26464b5,1,0.6602444052696228,0.322013795375824,2.127101182937622,0.125,0.7142857313156128,0.7368648648262024,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,1694,d6c8c0983834,2,0.6212857246398926,0.1878195106983184,0.8970963358879089,0.0,0.4285714328289032,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,3232,d7dbf48fa293,3,0.5300201773643494,0.1219737827777862,0.2935642302036285,0.1428571492433548,0.5714285969734192,0.9383736252784728,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,4674,4cadd80580be,4,0.4367706060409546,0.3319389820098877,2.218073844909668,0.0,0.7142857313156128,0.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,937,43b6a406ef58,5,0.5693344950675965,0.4714799225330353,3.4970853328704834,0.0,0.7142857313156128,0.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,1676,4abb63e41447,6,0.6323239207267761,0.2656392455101013,1.6103804111480713,0.1428571492433548,0.5714285969734192,0.8407211303710938,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,4844,9a7edeb18c2a,7,0.4918873190879821,0.4200317859649658,3.025519371032715,0.0,0.4285714328289032,0.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,2233,d334de0d305d,8,0.6030870676040649,0.1940703392028808,0.9543904662132264,0.1666666716337204,0.4285714328289032,0.9786563515663148,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,3766,94c75e9264bf,9,0.4297209680080414,0.1246346086263656,0.317952960729599,0.0,1.0,0.6037659645080566,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,50,a787a095d9b0,direct facility maintenance or repair activities,1458,b36a6998874b,10,0.5221287190914154,0.4368272423744201,3.179464101791382,0.0,0.5714285969734192,0.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,51,6385c0e2eb2e,recommend organizational process or policy changes,1376,96c9628e49db,2,0.8833520889282227,0.534268856048584,3.033144474029541,0.1666666716337204,0.4285714328289032,0.7131603360176086,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,51,6385c0e2eb2e,recommend organizational process or policy changes,41,4a7bdd253483,3,0.8877310037612915,0.5716785192489624,3.3121495246887207,0.1666666716337204,0.4285714328289032,0.6241311430931091,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,51,6385c0e2eb2e,recommend organizational process or policy changes,3310,1b5b70c37d4d,4,0.7646175503730774,0.3036074042320251,1.3128483295440674,0.1666666716337204,0.4285714328289032,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,51,6385c0e2eb2e,recommend organizational process or policy changes,3411,170ec06a71d8,5,0.9532794833183288,0.603399395942688,3.548727035522461,0.1666666716337204,0.4285714328289032,0.7253129482269287,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,51,6385c0e2eb2e,recommend organizational process or policy changes,4793,ecfb3bfe17da,6,0.8953737497329712,0.6221534013748169,3.688596248626709,0.1111111119389534,0.8571428656578064,0.4182614982128143,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,51,6385c0e2eb2e,recommend organizational process or policy changes,1572,4d6e545411ff,7,1.0372823357582093,0.6918234825134277,4.208202838897705,0.1666666716337204,0.4285714328289032,0.7253129482269287,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,51,6385c0e2eb2e,recommend organizational process or policy changes,1575,992d0aad8b43,8,0.9648480892181396,0.6155768632888794,3.639547824859619,0.1666666716337204,0.4285714328289032,0.7253129482269287,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,51,6385c0e2eb2e,recommend organizational process or policy changes,3247,097c26ce90e9,9,0.9026357412338256,0.5500901937484741,3.15114164352417,0.1666666716337204,0.4285714328289032,0.7253129482269287,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,51,6385c0e2eb2e,recommend organizational process or policy changes,4812,4d0c89eb2e4c,10,0.8711162090301514,0.5169117450714111,2.903693437576294,0.1666666716337204,0.4285714328289032,0.7253129482269287,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,52,7f83579eb5ca,maintain knowledge of current developments in area of expertise,2112,49e1b35b16b4,2,0.8697740912437439,0.5255255699157715,3.5670366287231445,0.1111111119389534,0.6000000238418579,0.6808645129203796,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,52,7f83579eb5ca,maintain knowledge of current developments in area of expertise,3162,c66b519ff1a2,3,0.5860718965530396,0.2523335814476013,0.975745975971222,0.1000000014901161,0.6000000238418579,0.618157148361206,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,52,7f83579eb5ca,maintain knowledge of current developments in area of expertise,5011,549533baa6d9,4,0.9188058853149416,0.615218997001648,4.417799949645996,0.1428571492433548,0.3000000119209289,0.6450755596160889,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,52,7f83579eb5ca,maintain knowledge of current developments in area of expertise,489,a0c130bfaa58,5,0.7510108232498169,0.4385926425457001,2.7424569129943848,0.1428571492433548,0.3000000119209289,0.6450755596160889,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,52,7f83579eb5ca,maintain knowledge of current developments in area of expertise,2172,895ce8e2039e,6,0.728983211517334,0.3539395332336426,1.9395023584365845,0.125,0.5,0.7649733424186707,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,52,7f83579eb5ca,maintain knowledge of current developments in area of expertise,149,a1be0f01fcf6,7,0.565770435333252,0.2788984775543213,1.2277202606201172,0.1000000014901161,0.8999999761581421,0.4023338854312897,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,52,7f83579eb5ca,maintain knowledge of current developments in area of expertise,4958,e875aba54876,8,0.7878149032592774,0.5040633082389832,3.363461971282959,0.125,0.4000000059604645,0.5541564226150513,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,52,7f83579eb5ca,maintain knowledge of current developments in area of expertise,4046,4bf789ef117d,9,0.6283015489578248,0.3604094386100769,2.000870943069458,0.0,1.0,0.3883216679096222,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,52,7f83579eb5ca,maintain knowledge of current developments in area of expertise,1713,be979f0acda4,10,0.6777166604995728,0.4014886319637298,2.390516757965088,0.0,0.699999988079071,0.5037213563919067,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,3618,082c56a3a156,1,1.218227791786194,0.7595380544662476,5.8520355224609375,0.3333333432674408,0.3000000119209289,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,150,e1b657c11575,2,0.7183355569839478,0.5219096541404724,3.744038820266724,0.0666666701436042,0.5882353186607361,0.2867558896541595,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,3419,3a0da9f870a6,3,0.6407031297683716,0.386886715888977,2.546252727508545,0.1111111119389534,0.5,0.4312528371810913,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,2664,f14a60909863,4,0.6544727563858033,0.3865899741649627,2.543620347976685,0.125,0.4000000059604645,0.4920351207256317,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,3983,1292506f4417,5,0.5979363203048706,0.4376983046531677,2.99700140953064,0.0,0.4000000059604645,0.263208270072937,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,3524,711b7667ca38,6,0.5929372191429139,0.3758296072483063,2.4481654167175293,0.1000000014901161,0.6000000238418579,0.3025688230991363,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,3425,71839a6aad3b,7,0.7352763891220093,0.5238816738128662,3.7615325450897217,0.125,0.5,0.3216823935508728,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,885,cf7de9e9d572,8,0.4895189881324768,0.2513351142406463,1.3437769412994385,0.125,0.4000000059604645,0.3878590166568756,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,2701,5f6a6bfaa5f7,9,0.7098554253578186,0.4909451603889465,3.469353199005127,0.125,0.4000000059604645,0.3670214414596557,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,53,a68e486bae8e,negotiate sales or lease agreements for products or services,3631,14accab97d60,10,0.4880921125411987,0.376939058303833,2.458007335662842,0.0,0.800000011920929,0.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,4058,74fe0528c27f,1,0.8768522024154664,0.5696338415145874,4.224156379699707,0.1111111119389534,0.75,0.5385082960128784,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,4020,7a78717af7c0,2,0.7216887950897217,0.2509004473686218,1.2937335968017578,0.1666666716337204,0.5,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,1315,a8d783c6d748,3,0.6725609183311463,0.3723127543926239,2.409993886947632,0.125,0.75,0.4824680387973785,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,2149,ce5275d1f549,4,0.5334967374801636,0.2542130947113037,1.3241899013519287,0.125,0.625,0.5842695236206055,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,4283,4e51e2b3d889,5,0.6740733861923218,0.3198890388011932,1.928012132644653,0.1428571492433548,0.5,0.6903067231178284,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,3665,3ee28fe1a60c,6,0.6102583885192872,0.5634298920631409,4.167117595672607,0.0,0.25,0.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,379,55cbbefb6882,7,0.5474374771118165,0.355663537979126,2.256921529769897,0.0,0.75,0.2415917366743087,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,2728,b12a99169d3e,8,0.6123264908790589,0.3742136359214782,2.4274704456329346,0.0,0.6153846383094788,0.4151001572608948,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,4834,1d8e86f4a956,9,0.5705996751785278,0.2900672554969787,1.6538317203521729,0.1428571492433548,0.5,0.6184694766998291,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,54,00ee16f445cd,determine causes of operational problems or failures,3058,120d06b454a7,10,0.5083079218864441,0.3144745230674743,1.8782312870025637,0.0,0.75,0.2415917366743087,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,55,4805101e52c6,monitor the productivity or efficiency of industrial operations,107,20be59e19f80,2,0.8712112784385682,0.4830611944198608,2.7944369316101074,0.1666666716337204,0.3333333432674408,0.8446754813194275,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,55,4805101e52c6,monitor the productivity or efficiency of industrial operations,3059,49fffd4c8845,3,0.8918002128601075,0.4057378768920898,2.192897319793701,0.1428571492433548,0.7777777910232544,1.0,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,55,4805101e52c6,monitor the productivity or efficiency of industrial operations,42,02d9739e2d83,4,0.7072889804840088,0.456709623336792,2.5894339084625244,0.1666666716337204,0.3333333432674408,0.5907090306282043,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,55,4805101e52c6,monitor the productivity or efficiency of industrial operations,860,fa8ac4b1b38c,5,0.6437193036079407,0.2435959577560424,0.9315081238746644,0.1666666716337204,0.3333333432674408,0.8446754813194275,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,55,4805101e52c6,monitor the productivity or efficiency of industrial operations,1719,2af2d91166d4,6,0.8785933732986451,0.523101806640625,3.1059346199035645,0.1666666716337204,0.3333333432674408,0.7570855617523193,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,55,4805101e52c6,monitor the productivity or efficiency of industrial operations,4301,32656e1612b0,7,0.7247310161590577,0.4276763200759887,2.3635683059692383,0.0,0.8888888955116272,0.5129988789558411,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,55,4805101e52c6,monitor the productivity or efficiency of industrial operations,2728,b12a99169d3e,8,0.6161627054214478,0.3790001571178436,1.9848902225494385,0.0,0.692307710647583,0.3910907208919525,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,55,4805101e52c6,monitor the productivity or efficiency of industrial operations,2802,16ed96a4ff23,9,0.9207079291343688,0.6000624299049377,3.704652547836304,0.1428571492433548,0.4444444477558136,0.6503793001174927,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,55,4805101e52c6,monitor the productivity or efficiency of industrial operations,943,74651aa1038d,10,0.6286447525024415,0.3699604272842407,1.9145653247833248,0.0,1.0,0.36337810754776,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,56,269bfa3db5c6,conduct validation tests of equipment or processes,2641,414d1ab8da6a,2,0.7843565940856934,0.4070623517036438,2.5027525424957275,0.1428571492433548,0.5,0.9116454124450684,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,56,269bfa3db5c6,conduct validation tests of equipment or processes,3980,dc0ebdffa052,3,0.9788482069969178,0.582362174987793,4.06205415725708,0.1666666716337204,0.375,0.8707735538482666,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,56,269bfa3db5c6,conduct validation tests of equipment or processes,2795,0270e82e5a44,4,0.7316831946372986,0.4061101078987121,2.4942822456359863,0.1666666716337204,0.375,0.7858436107635498,0,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,56,269bfa3db5c6,conduct validation tests of equipment or processes,1038,a57be234a339,5,0.8692987442016602,0.4670469760894775,3.0363192558288574,0.1666666716337204,0.375,0.8707735538482666,1,False
sentence-transformers/paraphrase-MiniLM-L3-v2,E_diversity,56,269bfa3db5c6,conduct validation tests of equipment or processes,3458,29fb2efced4e,6,0.846262800693512,0.4427986145019531,2.8206286430358887,0.1666666716337204,0.375,0.8707735538482666,1,False
