container,source,path_rel,basename,ext,size_bytes,size_kb,modified,artifact_type,pipeline_expected,pipeline_tag_in_name,suffix_applicable,suffix_expected,suffix_present,pipeline_tag_mismatch,abs_path
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_F_recall_first_n221_k80_r10.csv,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_F_recall_first_n221_k80_r10.csv,.csv,278429,271.9,2025-09-17T14:26:52,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_F_recall_first_n221_k80_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_G_mnn_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_G_mnn_heavy_n221_k60_r10.csv,.csv,279858,273.3,2025-09-17T14:26:52,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_G_mnn_heavy_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_H_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_H_zfilter_n221_k60_r10.csv,.csv,279199,272.7,2025-09-17T14:26:54,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_H_zfilter_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_I_short_skills_bias_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_I_short_skills_bias_n221_k60_r10.csv,.csv,281764,275.2,2025-09-17T14:26:54,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_I_short_skills_bias_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_J_char_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_J_char_heavy_n221_k60_r10.csv,.csv,290959,284.1,2025-09-17T14:26:56,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_MiniLM_L3_v2_J_char_heavy_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_A_semantic_only_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_A_semantic_only_n221_k60_r10.csv,.csv,264662,258.5,2025-09-17T14:25:24,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_A_semantic_only_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_B_hybrid_light_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_B_hybrid_light_n221_k60_r10.csv,.csv,277599,271.1,2025-09-17T14:25:24,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_B_hybrid_light_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_C_lex_sem_strong_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_C_lex_sem_strong_n221_k60_r10.csv,.csv,280850,274.3,2025-09-17T14:25:26,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_C_lex_sem_strong_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_D_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_D_zfilter_n221_k60_r10.csv,.csv,289745,283.0,2025-09-17T14:25:26,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_D_zfilter_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_E_diversity_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_E_diversity_n221_k60_r10.csv,.csv,278146,271.6,2025-09-17T14:25:28,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_E_diversity_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_F_recall_first_n221_k80_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_F_recall_first_n221_k80_r10.csv,.csv,275666,269.2,2025-09-17T14:25:28,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_F_recall_first_n221_k80_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_G_mnn_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_G_mnn_heavy_n221_k60_r10.csv,.csv,277496,271.0,2025-09-17T14:25:30,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_G_mnn_heavy_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_H_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_H_zfilter_n221_k60_r10.csv,.csv,275878,269.4,2025-09-17T14:25:30,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_H_zfilter_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_I_short_skills_bias_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_I_short_skills_bias_n221_k60_r10.csv,.csv,279618,273.1,2025-09-17T14:25:32,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_I_short_skills_bias_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_paraphrase_albert_small_v2_J_char_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_paraphrase_albert_small_v2_J_char_heavy_n221_k60_r10.csv,.csv,289264,282.5,2025-09-17T14:25:32,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_paraphrase_albert_small_v2_J_char_heavy_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_A_semantic_only_n221_k60_r10.csv,neighbors_sentence_transformers_sentence_t5_base_A_semantic_only_n221_k60_r10.csv,.csv,265759,259.5,2025-09-17T14:26:04,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_A_semantic_only_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_B_hybrid_light_n221_k60_r10.csv,neighbors_sentence_transformers_sentence_t5_base_B_hybrid_light_n221_k60_r10.csv,.csv,278010,271.5,2025-09-17T14:26:06,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_B_hybrid_light_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_C_lex_sem_strong_n221_k60_r10.csv,neighbors_sentence_transformers_sentence_t5_base_C_lex_sem_strong_n221_k60_r10.csv,.csv,282515,275.9,2025-09-17T14:26:06,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_C_lex_sem_strong_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_D_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_sentence_t5_base_D_zfilter_n221_k60_r10.csv,.csv,289682,282.9,2025-09-17T14:26:08,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_D_zfilter_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_E_diversity_n221_k60_r10.csv,neighbors_sentence_transformers_sentence_t5_base_E_diversity_n221_k60_r10.csv,.csv,277548,271.0,2025-09-17T14:26:08,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_E_diversity_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_F_recall_first_n221_k80_r10.csv,neighbors_sentence_transformers_sentence_t5_base_F_recall_first_n221_k80_r10.csv,.csv,278184,271.7,2025-09-17T14:26:08,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_F_recall_first_n221_k80_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_G_mnn_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_sentence_t5_base_G_mnn_heavy_n221_k60_r10.csv,.csv,278201,271.7,2025-09-17T14:26:10,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_G_mnn_heavy_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_H_zfilter_n221_k60_r10.csv,neighbors_sentence_transformers_sentence_t5_base_H_zfilter_n221_k60_r10.csv,.csv,277385,270.9,2025-09-17T14:26:10,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_H_zfilter_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_I_short_skills_bias_n221_k60_r10.csv,neighbors_sentence_transformers_sentence_t5_base_I_short_skills_bias_n221_k60_r10.csv,.csv,280001,273.4,2025-09-17T14:26:12,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_I_short_skills_bias_n221_k60_r10.csv
results_dwa1,dir,neighbors_sentence_transformers_sentence_t5_base_J_char_heavy_n221_k60_r10.csv,neighbors_sentence_transformers_sentence_t5_base_J_char_heavy_n221_k60_r10.csv,.csv,290451,283.6,2025-09-17T14:26:12,neighbors,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_sentence_transformers_sentence_t5_base_J_char_heavy_n221_k60_r10.csv
results_dwa1,dir,neighbors_all_long_n221.csv,neighbors_all_long_n221.csv,.csv,43029246,42020.7,2025-09-17T14:27:14,neighbors_all_long,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/neighbors_all_long_n221.csv
results_dwa1,dir,.DS_Store,.DS_Store,,6148,6.0,2025-09-19T10:56:51,other,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/.DS_Store
results_dwa1,dir,models/.DS_Store,.DS_Store,,6148,6.0,2025-09-17T16:36:00,other,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/models/.DS_Store
results_dwa1,dir,models/tsdae/google-bert/bert-base-uncased/vocab.txt,vocab.txt,.txt,231508,226.1,2025-09-17T14:27:56,other,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/models/tsdae/google-bert/bert-base-uncased/vocab.txt
results_dwa1,dir,models/simcse_coursera_hard/sentence-transformers/all-MiniLM-L6-v2/vocab.txt,vocab.txt,.txt,231508,226.1,2025-09-17T14:27:38,other,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/models/simcse_coursera_hard/sentence-transformers/all-MiniLM-L6-v2/vocab.txt
results_dwa1,dir,models/simcse_coursera_sup/sentence-transformers/all-MiniLM-L6-v2/vocab.txt,vocab.txt,.txt,231508,226.1,2025-09-17T14:27:40,other,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/models/simcse_coursera_sup/sentence-transformers/all-MiniLM-L6-v2/vocab.txt
results_dwa1,dir,models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2/vocab.txt,vocab.txt,.txt,231508,226.1,2025-09-17T14:27:36,other,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/models/simcse_coursera_base/sentence-transformers/all-MiniLM-L6-v2/vocab.txt
results_dwa1,dir,H1_curvas_ndcg_map_por_k_dwa.png,H1_curvas_ndcg_map_por_k_dwa.png,.png,190809,186.3,2025-09-17T14:27:18,plots,_dwa,_dwa,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H1_curvas_ndcg_map_por_k_dwa.png
results_dwa1,dir,H1_curvas_prf_por_k_dwa.png,H1_curvas_prf_por_k_dwa.png,.png,247173,241.4,2025-09-17T14:27:20,plots,_dwa,_dwa,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H1_curvas_prf_por_k_dwa.png
results_dwa1,dir,H1_map10_barh.svg,H1_map10_barh.svg,.svg,349871,341.7,2025-09-17T14:27:18,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H1_map10_barh.svg
results_dwa1,dir,H1_ndcg10_barh.svg,H1_ndcg10_barh.svg,.svg,348026,339.9,2025-09-17T14:27:16,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H1_ndcg10_barh.svg
results_dwa1,dir,H2_threshold_curves_winner.svg,H2_threshold_curves_winner.svg,.svg,45672,44.6,2025-09-17T14:27:20,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H2_threshold_curves_winner.svg
results_dwa1,dir,H2_winner_sweep_thr_coverage_dwa.png,H2_winner_sweep_thr_coverage_dwa.png,.png,52404,51.2,2025-09-17T14:27:20,plots,_dwa,_dwa,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H2_winner_sweep_thr_coverage_dwa.png
results_dwa1,dir,H2_winner_sweep_thr_prf_dwa.png,H2_winner_sweep_thr_prf_dwa.png,.png,57501,56.2,2025-09-17T14:27:20,plots,_dwa,_dwa,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H2_winner_sweep_thr_prf_dwa.png
results_dwa1,dir,H3_score_hist_tp_fp.svg,H3_score_hist_tp_fp.svg,.svg,33881,33.1,2025-09-17T14:27:22,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H3_score_hist_tp_fp.svg
results_dwa1,dir,H3_winner_cobertura_por_k_dwa.png,H3_winner_cobertura_por_k_dwa.png,.png,65175,63.6,2025-09-17T14:27:20,plots,_dwa,_dwa,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H3_winner_cobertura_por_k_dwa.png
results_dwa1,dir,H4_margin_hist_tp_fp.svg,H4_margin_hist_tp_fp.svg,.svg,39816,38.9,2025-09-17T14:27:22,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H4_margin_hist_tp_fp.svg
results_dwa1,dir,H4_winner_top1_margin_hist_dwa.png,H4_winner_top1_margin_hist_dwa.png,.png,40352,39.4,2025-09-17T14:27:22,plots,_dwa,_dwa,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H4_winner_top1_margin_hist_dwa.png
results_dwa1,dir,H4_winner_top1_z_hist_dwa.png,H4_winner_top1_z_hist_dwa.png,.png,37414,36.5,2025-09-17T14:27:22,plots,_dwa,_dwa,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H4_winner_top1_z_hist_dwa.png
results_dwa1,dir,H5_coverage_rel_at1.svg,H5_coverage_rel_at1.svg,.svg,350820,342.6,2025-09-17T14:27:22,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H5_coverage_rel_at1.svg
results_dwa1,dir,H5_coverage_rel_at10.svg,H5_coverage_rel_at10.svg,.svg,349314,341.1,2025-09-17T14:27:26,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H5_coverage_rel_at10.svg
results_dwa1,dir,H5_coverage_rel_at3.svg,H5_coverage_rel_at3.svg,.svg,350028,341.8,2025-09-17T14:27:24,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H5_coverage_rel_at3.svg
results_dwa1,dir,H5_coverage_rel_at5.svg,H5_coverage_rel_at5.svg,.svg,351362,343.1,2025-09-17T14:27:24,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H5_coverage_rel_at5.svg
results_dwa1,dir,H5_winner_near_threshold_scatter_dwa.png,H5_winner_near_threshold_scatter_dwa.png,.png,39817,38.9,2025-09-17T14:27:26,plots,_dwa,_dwa,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H5_winner_near_threshold_scatter_dwa.png
results_dwa1,dir,H6_nearthr_score_vs_bm25.svg,H6_nearthr_score_vs_bm25.svg,.svg,24890,24.3,2025-09-17T14:27:28,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H6_nearthr_score_vs_bm25.svg
results_dwa1,dir,H6_nearthr_score_vs_jacc.svg,H6_nearthr_score_vs_jacc.svg,.svg,27331,26.7,2025-09-17T14:27:28,plots,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/H6_nearthr_score_vs_jacc.svg
results_dwa1,dir,ranking_summary_n221.csv,ranking_summary_n221.csv,.csv,64953,63.4,2025-09-17T14:27:16,ranking_summary,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/ranking_summary_n221.csv
results_dwa1,dir,threshold_sweep_n221.csv,threshold_sweep_n221.csv,.csv,1155570,1128.5,2025-09-17T14:27:16,threshold_sweep,_dwa,unknown,True,_dwa,False,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/threshold_sweep_n221.csv
results_dwa1,dir,errors_tp.csv,errors_tp.csv,.csv,4859,4.7,2025-09-17T14:27:16,tp,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/errors_tp.csv
results_dwa1,dir,winner.txt,winner.txt,.txt,143,0.1,2025-09-17T14:27:16,winner,_dwa,unknown,False,_dwa,,False,/Users/jpardo/Desktop/Proyectos/AI4LABOUR/mejoras/results_dwa1/winner.txt
